1,5,0,0,9,100,4,0,5,1,4,0,3,1,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,-3,-1,-1,-1,-9,0,0,-1,-1,-5,0,0,0,-100,-4,0,-5,1/2-1/2
0,5,0,0,9,100,4,0,5,1,4,0,3,1,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,-3,-1,-1,-1,-9,-4,0,-1,-1,-5,0,0,0,-100,0,0,-5,1/2-1/2
1,5,0,0,0,100,4,0,5,1,4,9,3,1,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,-3,-1,-1,-1,-9,-4,0,-1,-1,-5,0,0,0,-100,0,0,-5,1/2-1/2
0,5,0,0,0,100,4,0,5,1,4,9,3,1,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,-100,0,0,-5,1/2-1/2
1,5,0,0,0,100,4,0,5,1,4,9,3,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,-100,0,0,-5,1/2-1/2
0,5,0,0,0,100,4,0,5,1,4,9,3,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,100,0,0,5,1,4,9,3,0,1,4,1,0,0,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,100,0,0,5,1,4,9,3,0,1,4,1,0,0,1,1,0,3,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,100,0,0,5,1,4,9,3,0,1,4,1,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-1,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,100,0,0,5,1,4,9,3,0,1,4,1,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,0,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,100,0,0,5,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,0,-1,-1,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,100,0,0,5,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-4,-1,0,0,0,-1,-1,-9,-4,-3,-1,-1,-5,-3,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,0,5,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-4,-1,0,0,0,-1,-1,-9,-4,-3,-1,-1,-5,-3,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,0,5,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-4,-1,0,0,0,-1,0,-9,-4,-3,-1,-1,-5,-3,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,0,5,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,-4,-1,0,0,0,-1,0,-9,-4,-3,-1,-1,-5,-3,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,0,5,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,0,-1,0,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,5,0,0,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,0,-1,0,-9,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,5,0,0,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,0,-1,-9,0,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,5,0,0,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,1,0,-3,0,-4,-1,0,0,0,-1,-9,0,-4,-3,-1,-1,-5,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,5,0,0,100,0,0,4,9,3,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,-5,0,-3,0,-4,-1,0,0,0,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,5,0,4,100,0,0,4,9,3,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,-5,0,-3,0,-4,-1,0,0,0,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,5,0,4,100,0,0,4,9,3,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-5,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,5,0,0,100,0,0,4,9,3,0,1,0,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,-4,-1,0,0,-5,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,5,0,0,100,0,0,4,9,3,0,1,0,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,-4,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,0,-1,0,0,-5,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
1,5,0,0,5,0,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,-4,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,0,-1,0,0,-5,-1,-9,0,-4,-3,-1,-1,0,0,0,0,0,-5,-100,0,1/2-1/2
0,5,0,0,5,0,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,-4,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,-4,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,4,0,1,0,-4,0,-3,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,-4,0,-3,0,-1,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,1,0,1,0,0,3,1,0,0,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
1,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,0,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,-100,0,1/2-1/2
0,5,0,0,0,5,0,0,0,0,4,9,3,0,1,100,1,0,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
1,5,0,0,0,5,0,0,0,0,0,9,3,0,1,100,1,4,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,-4,-3,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
0,5,0,0,0,5,0,0,0,0,0,9,3,0,1,100,1,-4,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,-3,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
1,0,0,0,0,5,0,0,0,0,0,9,3,0,1,100,1,5,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,-3,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
0,0,0,0,0,5,0,0,0,0,0,9,3,0,1,100,1,5,0,1,0,0,3,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,-3,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
1,0,0,0,0,5,0,3,0,0,0,9,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,-4,0,-3,0,0,4,-1,0,-3,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,-9,0,0,-5,0,-100,1/2-1/2
0,0,0,0,0,5,0,3,0,0,0,9,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,-4,0,-3,0,-9,4,-1,0,-3,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
1,0,0,0,0,5,0,3,0,9,0,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,-4,0,-3,0,-9,4,-1,0,-3,0,0,0,0,0,0,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
0,0,0,0,0,5,0,3,0,9,0,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,4,-1,0,-3,0,0,0,0,0,-4,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
1,0,0,0,0,5,0,3,0,9,0,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,0,-1,0,-3,0,0,0,0,0,4,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
0,0,0,0,0,5,0,3,0,9,0,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
1,0,0,0,0,5,0,3,0,0,9,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,0,0,-5,0,-100,1/2-1/2
0,0,0,0,0,5,0,3,0,0,9,0,3,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,5,3,3,0,0,9,0,0,0,1,100,1,5,0,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,-3,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,5,3,3,0,0,9,0,0,0,1,100,1,5,-3,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,0,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,3,3,0,0,9,0,0,5,1,100,1,5,-3,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,0,0,-9,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,3,3,0,0,9,0,0,5,1,100,1,5,-3,1,0,0,0,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,3,3,0,0,9,0,0,5,0,100,1,5,-3,1,0,0,1,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,-3,-1,0,0,-5,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,3,3,0,0,9,0,0,5,0,100,1,5,-3,1,0,0,1,1,0,-5,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,-3,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,3,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,5,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,-3,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,3,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,-9,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,3,1,1,0,-9,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,3,1,1,0,-9,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,-9,0,-1,0,1,0,0,0,0,0,-3,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,3,0,0,9,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,-9,0,-1,0,1,0,0,0,0,-1,-3,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,9,0,0,0,0,3,0,0,0,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,-9,0,-1,0,1,0,0,0,0,-1,-3,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,9,0,0,0,0,3,0,0,0,0,0,5,0,100,1,0,-3,1,0,0,1,1,0,0,0,-1,0,1,0,0,0,-9,-1,-3,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,9,0,0,0,0,3,0,5,0,0,0,0,0,100,1,0,-3,1,0,0,1,1,0,0,0,-1,0,1,0,0,0,-9,-1,-3,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,9,0,0,0,0,3,0,5,0,0,0,0,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,-9,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
1,0,9,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,-9,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,0,-100,1/2-1/2
0,0,9,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,-9,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,9,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,-9,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,9,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,-9,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,9,0,0,0,0,0,-1,-1,0,-5,0,-9,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,9,0,0,0,0,0,-1,-1,-5,0,0,-9,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,9,0,0,0,0,-1,-1,-5,0,0,-9,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,9,0,0,0,0,-1,-1,0,-5,0,-9,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,-1,-1,0,-5,0,-9,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,-1,-1,0,-5,0,0,-9,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,0,9,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-5,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,-5,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,-3,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,3,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,-1,0,-5,0,0,0,0,0,-100,1/2-1/2
0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,-5,0,0,0,0,0,-100,1/2-1/2
1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-5,0,0,0,0,0,-100,1/2-1/2
0,0,-5,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-100,1/2-1/2
1,0,-5,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,-3,0,-1,0,1,0,0,0,0,0,3,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-100,1/2-1/2
0,0,-5,0,0,0,0,0,0,5,0,0,0,3,0,100,1,0,0,1,0,0,1,1,0,0,0,-1,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-100,1/2-1/2
